departamento,date,cases,deaths
Granada,2020-07-06,13,85
Granada,2020-07-08,3,86
Granada,2020-07-10,2,87
Granada,2020-07-12,1,88
Granada,2020-07-13,1,88
Granada,2020-07-16,4,91
Granada,2020-07-17,2,91
Granada,2020-07-18,3,92
Granada,2020-07-20,3,92
Granada,2020-07-21,12,93
Granada,2020-07-24,5,94
Granada,2020-07-26,3,96
Granada,2020-07-29,1,97
Granada,2020-08-03,2,98
Granada,2020-08-05,1,99
Granada,2020-08-06,1,99
Granada,2020-08-09,2,99
Granada,2020-08-11,6,101
Granada,2020-08-13,2,101
Granada,2020-08-14,1,101
Granada,2020-08-18,1,101
Granada,2020-08-27,17,104
Granada,2020-09-03,1,104
Granada,2020-09-04,1,104
Granada,2020-09-06,4,104
Granada,2020-10-01,1,104
Granada,2020-10-02,1,104
Granada,2020-10-20,2,104
Granada,2020-11-05,1,104
Granada,2020-11-06,5,104
Granada,2020-11-15,1,104
Granada,2020-11-18,3,104
Granada,2020-11-30,1,104
Granada,2020-12-02,5,104
Granada,2020-12-16,15,104
Granada,2020-12-18,1,104
Granada,2020-12-25,1,104
Granada,2021-01-05,2,104
Granada,2021-01-11,1,104
Granada,2021-01-23,1,104
Granada,2021-04-05,11,106
Granada,2021-04-06,1,106
Granada,2021-04-19,1,106
Granada,2021-04-22,9,106
Granada,2021-04-25,1,107
Granada,2021-04-27,9,107
Granada,2021-04-29,3,107
Granada,2021-04-30,32,114
Granada,2021-05-12,1,114
Granada,2021-05-13,1,115
Granada,2021-05-27,17,115
Granada,2021-05-31,1,115
Granada,2021-06-11,2,115
Granada,2021-06-14,1,116
Granada,2021-06-16,1,117
Granada,2021-06-23,19,118
Granada,2021-07-01,1,119
Granada,2021-07-05,2,120
Granada,2021-07-08,2,121
Granada,2021-07-10,8,121
Granada,2021-07-15,2,122
Granada,2021-07-16,1,122
Granada,2021-07-21,1,123
Granada,2021-08-16,3,126
Granada,2021-08-20,1,126
Granada,2021-08-21,1,126
Granada,2021-08-26,2,127
Granada,2021-08-27,1,127
Granada,2021-08-28,1,127
Granada,2021-09-01,7,133
Granada,2021-09-03,1,134
Granada,2021-09-05,13,136
Granada,2021-09-06,1,137
Granada,2021-09-07,5,137
Granada,2021-09-08,2,137
Granada,2021-09-10,3,138
Granada,2021-09-12,4,142
Granada,2021-09-14,64,142
Granada,2021-09-15,1,142
Granada,2021-09-16,58,146
Granada,2021-09-17,2,148
Granada,2021-09-20,2,150
Granada,2021-09-26,5,152
Granada,2021-09-29,2,154
Granada,2021-10-01,1,155
Granada,2021-10-02,1,155
Granada,2021-10-04,14,156
Granada,2021-10-05,1,156
Granada,2021-10-07,13,167
Granada,2021-10-08,62,184
Jinotega,2020-03-27,1,0
Jinotega,2020-04-17,1,0
Jinotega,2020-05-03,2,0
Jinotega,2020-05-04,1,0
Jinotega,2020-05-07,2,2
Jinotega,2020-05-08,1,3
Jinotega,2020-05-09,4,7
Jinotega,2020-05-12,1,7
Jinotega,2020-05-13,1,7
Jinotega,2020-05-15,2,7
Jinotega,2020-05-16,1,7
Jinotega,2020-05-18,2,7
Jinotega,2020-05-20,1,7
Jinotega,2020-05-21,4,7
Jinotega,2020-05-24,5,7
Jinotega,2020-05-25,1,7
Jinotega,2020-05-27,1,8
Jinotega,2020-05-28,3,8
Jinotega,2020-05-30,2,8
Jinotega,2020-05-31,23,15
Jinotega,2020-06-01,8,15
Jinotega,2020-06-02,3,16
Jinotega,2020-06-03,14,17
Jinotega,2020-06-04,7,20
Jinotega,2020-06-05,8,21
Jinotega,2020-06-06,6,21
Jinotega,2020-06-07,1,22
Jinotega,2020-06-08,5,22
Jinotega,2020-06-09,9,22
Jinotega,2020-06-10,2,24
Jinotega,2020-06-11,2,25
Jinotega,2020-06-12,12,29
Jinotega,2020-06-13,5,29
Jinotega,2020-06-14,5,29
Jinotega,2020-06-15,4,32
Jinotega,2020-06-16,29,32
Jinotega,2020-06-17,17,35
Jinotega,2020-06-18,4,35
Jinotega,2020-06-19,3,35
Jinotega,2020-06-20,2,35
Jinotega,2020-06-21,2,35
Jinotega,2020-06-22,11,39
Jinotega,2020-06-23,9,40
Jinotega,2020-06-25,2,41
Jinotega,2020-06-26,1,41
Jinotega,2020-06-27,2,43
Jinotega,2020-06-28,1,44
Jinotega,2020-06-30,6,46
Jinotega,2020-07-01,4,48
Jinotega,2020-07-02,1,48
Jinotega,2020-07-04,2,48
Jinotega,2020-07-05,2,49
Jinotega,2020-07-06,3,51
Jinotega,2020-07-07,5,55
Jinotega,2020-07-08,2,56
Jinotega,2020-07-09,2,57
Jinotega,2020-07-10,5,57
Jinotega,2020-07-13,6,60
Jinotega,2020-07-15,5,61
Jinotega,2020-07-16,1,62
Jinotega,2020-07-17,3,65
Jinotega,2020-07-20,1,66
Jinotega,2020-07-26,1,67
Jinotega,2020-07-27,2,67
Jinotega,2020-07-30,2,67
Jinotega,2020-08-02,5,67
Jinotega,2020-08-03,1,68
Jinotega,2020-08-04,6,74
Jinotega,2020-08-05,2,75
Jinotega,2020-08-07,1,75
Jinotega,2020-08-12,3,75
Jinotega,2020-08-13,3,75
Jinotega,2020-08-14,12,76
Jinotega,2020-08-27,1,77
Jinotega,2020-09-02,2,79
Jinotega,2020-09-04,1,80
Jinotega,2020-09-08,1,80
Jinotega,2020-09-13,9,81
Jinotega,2020-09-17,11,81
Jinotega,2020-09-27,6,81
Jinotega,2020-09-28,4,81
Jinotega,2020-10-03,2,81
Jinotega,2020-10-04,1,82
Jinotega,2020-10-14,1,83
Jinotega,2020-11-15,4,83
Jinotega,2020-11-16,3,83
Jinotega,2020-11-17,4,85
Jinotega,2020-11-18,2,85
Jinotega,2020-12-01,1,85
Jinotega,2020-12-03,1,85
Jinotega,2020-12-11,9,86
Jinotega,2020-12-12,1,86
Jinotega,2020-12-15,1,86
Jinotega,2020-12-16,6,86
Jinotega,2021-01-05,1,87
Jinotega,2021-01-07,1,87
Jinotega,2021-01-13,20,87
Jinotega,2021-01-17,1,87
Jinotega,2021-01-21,6,92
Jinotega,2021-01-26,1,93
Jinotega,2021-02-02,4,93
Jinotega,2021-02-11,3,93
Jinotega,2021-02-25,8,93
Jinotega,2021-02-27,1,93
Jinotega,2021-03-01,1,93
Jinotega,2021-03-03,26,106
Jinotega,2021-03-11,1,106
Jinotega,2021-03-29,6,106
Jinotega,2021-04-02,13,106
Jinotega,2021-04-17,1,107
Jinotega,2021-04-18,1,108
Jinotega,2021-04-21,2,110
Jinotega,2021-04-22,2,110
Jinotega,2021-04-23,1,111
Jinotega,2021-04-24,3,114
Jinotega,2021-04-26,27,115
Jinotega,2021-04-27,6,118
Jinotega,2021-04-30,5,118
Jinotega,2021-05-01,6,118
Jinotega,2021-05-03,63,119
Jinotega,2021-05-04,51,146
Jinotega,2021-05-05,11,146
Jinotega,2021-05-08,3,146
Jinotega,2021-05-10,4,146
Jinotega,2021-05-12,127,148
Jinotega,2021-05-13,17,148
Jinotega,2021-05-14,17,148
Jinotega,2021-05-18,18,148
Jinotega,2021-05-19,26,148
Jinotega,2021-05-20,10,148
Jinotega,2021-05-21,6,148
Jinotega,2021-05-22,4,149
Jinotega,2021-05-23,8,150
Jinotega,2021-05-24,6,150
Jinotega,2021-05-25,13,150
Jinotega,2021-05-26,112,150
Jinotega,2021-05-28,1,150
Jinotega,2021-06-04,1,150
Jinotega,2021-06-08,3,150
Jinotega,2021-06-12,4,150
Jinotega,2021-06-15,18,150
Jinotega,2021-06-16,18,150
Jinotega,2021-06-23,19,150
Jinotega,2021-06-24,18,150
Jinotega,2021-06-25,18,150
Jinotega,2021-06-26,23,151
Jinotega,2021-06-27,18,151
Jinotega,2021-06-28,18,151
Jinotega,2021-06-30,11,151
Jinotega,2021-07-01,1,151
Jinotega,2021-07-02,1,153
Jinotega,2021-07-14,2,154
Jinotega,2021-07-20,2,155
Jinotega,2021-07-26,1,155
Jinotega,2021-08-02,1,155
Jinotega,2021-08-08,4,159
Jinotega,2021-08-09,4,159
Jinotega,2021-08-11,10,166
Jinotega,2021-08-13,1,167
Jinotega,2021-08-14,2,169
Jinotega,2021-08-17,4,170
Jinotega,2021-08-21,3,171
Jinotega,2021-08-22,2,172
Jinotega,2021-08-24,5,172
Jinotega,2021-08-27,1,172
Jinotega,2021-08-28,1,173
Jinotega,2021-08-29,2,174
Jinotega,2021-08-30,13,174
Jinotega,2021-08-31,3,176
Jinotega,2021-09-01,4,179
Jinotega,2021-09-02,2,180
Jinotega,2021-09-03,11,181
Jinotega,2021-09-04,8,181
Jinotega,2021-09-05,3,181
Jinotega,2021-09-06,1,182
Jinotega,2021-09-07,3,182
Jinotega,2021-09-08,2,183
Jinotega,2021-09-09,1,184
Jinotega,2021-09-10,4,187
Jinotega,2021-09-12,2,189
Jinotega,2021-09-13,3,190
Jinotega,2021-09-15,3,193
Jinotega,2021-09-16,42,194
Jinotega,2021-09-17,3,195
Jinotega,2021-09-20,7,198
Jinotega,2021-09-23,3,201
Jinotega,2021-09-24,14,208
Jinotega,2021-09-25,3,211
Jinotega,2021-09-26,3,211
Jinotega,2021-09-28,1,213
Jinotega,2021-09-29,2,215
Jinotega,2021-09-30,5,216
Jinotega,2021-10-03,3,218
Jinotega,2021-10-06,7,219
Jinotega,2021-10-12,1,222
Jinotega,2021-10-13,1,223
Leon,2020-03-24,1,0
Leon,2020-03-26,1,0
Leon,2020-03-29,3,1
Leon,2020-03-30,2,1
Leon,2020-04-02,2,1
Leon,2020-04-06,4,1
Leon,2020-04-07,1,1
Leon,2020-04-09,1,1
Leon,2020-04-21,2,2
Leon,2020-04-22,1,3
Leon,2020-04-23,4,3
Leon,2020-04-24,1,3
Leon,2020-04-25,1,3
Leon,2020-05-02,4,4
Leon,2020-05-03,1,4
Leon,2020-05-04,1,4
Leon,2020-05-06,4,4
Leon,2020-05-07,2,5
Leon,2020-05-08,3,6
Leon,2020-05-10,3,6
Leon,2020-05-12,1,6
Leon,2020-05-13,3,7
Leon,2020-05-14,2,8
Leon,2020-05-15,1,8
Leon,2020-05-16,3,9
Leon,2020-05-17,7,12
Leon,2020-05-18,7,17
Leon,2020-05-19,6,18
Leon,2020-05-20,12,19
Leon,2020-05-21,14,26
Leon,2020-05-22,10,29
Leon,2020-05-23,7,33
Leon,2020-05-24,9,37
Leon,2020-05-25,9,37
Leon,2020-05-26,12,45
Leon,2020-05-27,39,53
Leon,2020-05-28,20,61
Leon,2020-05-29,10,65
Leon,2020-05-30,19,67
Leon,2020-05-31,9,75
Leon,2020-06-01,16,77
Leon,2020-06-02,2,79
Leon,2020-06-03,14,86
Leon,2020-06-04,14,94
Leon,2020-06-05,6,96
Leon,2020-06-06,12,99
Leon,2020-06-07,17,103
Leon,2020-06-08,10,109
Leon,2020-06-09,5,111
Leon,2020-06-10,10,114
Leon,2020-06-11,6,115
Leon,2020-06-12,6,117
Leon,2020-06-13,4,120
Leon,2020-06-14,2,123
Leon,2020-06-15,25,123
Leon,2020-06-16,15,129
Leon,2020-06-17,15,130
Leon,2020-06-18,6,131
Leon,2020-06-19,9,132
Leon,2020-06-20,7,134
Leon,2020-06-21,4,135
Leon,2020-06-22,2,135
Leon,2020-06-23,4,136
Leon,2020-06-24,5,137
Leon,2020-06-25,3,138
Leon,2020-06-26,12,143
Leon,2020-06-27,7,147
Leon,2020-06-28,18,151
Leon,2020-06-29,3,152
Leon,2020-06-30,5,153
Leon,2020-07-01,37,154
Leon,2020-07-02,3,156
Leon,2020-07-03,2,158
Leon,2020-07-04,3,159
Leon,2020-07-05,2,159
Leon,2020-07-06,3,161
Leon,2020-07-07,11,170
Leon,2020-07-08,21,172
Leon,2020-07-09,5,173
Leon,2020-07-12,1,174
Leon,2020-07-13,1,174
Leon,2020-07-16,4,177
Leon,2020-07-17,18,180
Leon,2020-07-19,3,180
Leon,2020-07-21,2,182
Leon,2020-07-22,2,182
Leon,2020-07-24,25,182
Leon,2020-07-25,2,182
Leon,2020-07-26,3,184
Leon,2020-07-27,3,184
Leon,2020-07-29,2,184
Leon,2020-07-30,4,184
Leon,2020-08-01,3,184
Leon,2020-08-02,1,184
Leon,2020-08-05,3,186
Leon,2020-08-08,1,189
Leon,2020-08-09,1,189
Leon,2020-08-11,4,189
Leon,2020-08-12,12,189
Leon,2020-08-13,4,189
Leon,2020-08-14,10,191
Leon,2020-08-17,1,191
Leon,2020-08-18,6,192
Leon,2020-08-21,4,192
Leon,2020-08-22,5,193
Leon,2020-08-23,2,193
Leon,2020-08-24,1,193
Leon,2020-08-26,1,193
Leon,2020-08-28,2,194
Leon,2020-08-30,1,194
Leon,2020-08-31,1,194
Leon,2020-09-01,3,194
Leon,2020-09-02,11,195
Leon,2020-09-03,8,195
Leon,2020-09-04,3,195
Leon,2020-09-05,1,195
Leon,2020-09-06,1,195
Leon,2020-09-09,2,195
Leon,2020-09-10,2,197
Leon,2020-09-13,1,197
Leon,2020-09-16,3,197
Leon,2020-09-17,6,198
Leon,2020-09-19,1,198
Leon,2020-09-20,1,198
Leon,2020-09-25,5,201
Leon,2020-09-30,1,201
Leon,2020-10-03,4,202
Leon,2020-10-07,1,202
Leon,2020-10-08,3,202
Leon,2020-10-11,2,202
Leon,2020-10-14,1,202
Leon,2020-10-19,1,202
Leon,2020-10-28,8,202
Leon,2020-10-29,11,202
Leon,2020-11-02,5,202
Leon,2020-11-05,1,202
Leon,2020-11-09,1,202
Leon,2020-11-10,2,202
Leon,2020-11-17,2,202
Leon,2020-11-23,1,202
Leon,2020-11-25,1,202
Leon,2020-12-02,2,202
Leon,2020-12-03,3,203
Leon,2020-12-04,16,203
Leon,2020-12-05,1,203
Leon,2020-12-07,1,204
Leon,2020-12-09,2,204
Leon,2020-12-10,7,206
Leon,2020-12-11,1,206
Leon,2020-12-13,1,206
Leon,2020-12-15,20,209
Leon,2020-12-16,11,212
Leon,2020-12-17,6,212
Leon,2020-12-19,3,213
Leon,2020-12-21,1,214
Leon,2020-12-26,1,215
Leon,2020-12-30,7,216
Leon,2020-12-31,1,216
Leon,2021-01-01,1,216
Leon,2021-01-02,4,217
Leon,2021-01-03,3,219
Leon,2021-01-04,4,220
Leon,2021-01-07,29,220
Leon,2021-01-08,8,220
Leon,2021-01-09,1,220
Leon,2021-01-11,2,222
Leon,2021-01-12,1,223
Leon,2021-01-13,1,223
Leon,2021-01-15,15,225
Leon,2021-01-17,3,225
Leon,2021-01-19,1,225
Leon,2021-01-20,1,226
Leon,2021-01-22,12,229
Leon,2021-01-23,1,229
Leon,2021-01-24,2,230
Leon,2021-01-25,2,231
Leon,2021-01-27,7,231
Leon,2021-01-28,2,231
Leon,2021-01-29,3,232
Leon,2021-02-01,2,232
Leon,2021-02-04,2,232
Leon,2021-02-08,1,232
Leon,2021-02-11,1,232
Leon,2021-02-15,3,236
Leon,2021-02-19,4,236
Leon,2021-02-25,1,236
Leon,2021-03-01,1,236
Leon,2021-03-04,9,236
Leon,2021-03-07,2,236
Leon,2021-03-08,2,236
Leon,2021-03-10,1,237
Leon,2021-03-11,1,238
Leon,2021-03-13,9,238
Leon,2021-03-15,3,238
Leon,2021-03-17,1,239
Leon,2021-03-19,6,239
Leon,2021-03-22,1,240
Leon,2021-03-24,5,240
Leon,2021-03-26,7,242
Leon,2021-03-27,7,243
Leon,2021-03-31,1,244
Leon,2021-04-01,1,245
Leon,2021-04-05,4,245
Leon,2021-04-10,9,245
Leon,2021-04-11,1,246
Leon,2021-04-12,4,247
Leon,2021-04-19,3,247
Leon,2021-04-22,8,247
Leon,2021-04-25,5,247
Leon,2021-04-26,1,247
Leon,2021-04-27,1,247
Leon,2021-04-28,2,247
Leon,2021-05-04,8,247
Leon,2021-05-05,3,248
Leon,2021-05-06,7,248
Leon,2021-05-11,2,248
Leon,2021-05-12,1,248
Leon,2021-05-13,3,248
Leon,2021-05-14,10,249
Leon,2021-05-15,1,249
Leon,2021-05-18,6,249
Leon,2021-05-19,3,251
Leon,2021-05-20,8,252
Leon,2021-05-21,5,252
Leon,2021-05-22,5,252
Leon,2021-05-24,7,253
Leon,2021-05-25,18,253
Leon,2021-05-26,9,255
Leon,2021-05-27,86,258
Leon,2021-06-01,38,261
Leon,2021-06-02,73,267
Leon,2021-06-03,65,272
Leon,2021-06-04,1,272
Leon,2021-06-05,7,272
Leon,2021-06-06,2,272
Leon,2021-06-07,2,273
Leon,2021-06-08,4,273
Leon,2021-06-09,2,273
Leon,2021-06-10,1,274
Leon,2021-06-16,1,275
Leon,2021-06-17,4,276
Leon,2021-06-19,1,277
Leon,2021-06-21,1,278
Leon,2021-06-23,5,278
Leon,2021-06-25,2,278
Leon,2021-06-27,2,278
Leon,2021-06-29,1,278
Leon,2021-06-30,2,278
Leon,2021-07-02,1,279
Leon,2021-07-03,4,282
Leon,2021-07-04,1,283
Leon,2021-07-05,1,284
Leon,2021-07-08,2,285
Leon,2021-07-10,4,286
Leon,2021-07-12,5,290
Leon,2021-07-13,3,290
Leon,2021-07-14,2,290
Leon,2021-07-17,3,290
Leon,2021-07-18,2,291
Leon,2021-07-22,1,291
Leon,2021-07-23,2,292
Leon,2021-07-24,2,292
Leon,2021-07-25,4,293
Leon,2021-07-27,2,293
Leon,2021-07-28,3,294
Leon,2021-07-30,1,294
Leon,2021-08-01,3,295
Leon,2021-08-02,7,299
Leon,2021-08-04,1,299
Leon,2021-08-05,2,299
Leon,2021-08-06,8,301
Leon,2021-08-09,2,302
Leon,2021-08-10,2,302
Leon,2021-08-11,3,304
Leon,2021-08-12,2,306
Leon,2021-08-13,10,310
Leon,2021-08-14,1,310
Leon,2021-08-16,1,311
Leon,2021-08-17,3,313
Leon,2021-08-18,7,313
Leon,2021-08-20,3,313
Leon,2021-08-21,6,313
Leon,2021-08-22,1,314
Leon,2021-08-23,9,314
Leon,2021-08-24,3,314
Leon,2021-08-25,13,326
Leon,2021-08-27,2,327
Leon,2021-08-28,7,331
Leon,2021-08-29,8,332
Leon,2021-08-30,13,336
Leon,2021-08-31,17,339
Leon,2021-09-01,14,339
Leon,2021-09-02,8,339
Leon,2021-09-03,18,347
Leon,2021-09-04,1,348
Leon,2021-09-05,8,354
Leon,2021-09-06,30,359
Leon,2021-09-07,26,360
Leon,2021-09-08,16,370
Leon,2021-09-09,8,373
Leon,2021-09-10,11,379
Leon,2021-09-11,7,385
Leon,2021-09-12,3,388
Leon,2021-09-13,9,390
Leon,2021-09-14,7,392
Leon,2021-09-15,3,393
Leon,2021-09-16,25,394
Leon,2021-09-17,8,398
Leon,2021-09-18,14,409
Leon,2021-09-19,14,411
Leon,2021-09-20,39,418
Leon,2021-09-21,10,426
Leon,2021-09-22,10,431
Leon,2021-09-23,12,439
Leon,2021-09-24,8,443
Leon,2021-09-25,1,444
Leon,2021-09-26,2,445
Leon,2021-09-27,1,448
Leon,2021-09-28,9,453
Leon,2021-09-29,1,454
Leon,2021-10-02,1,456
Leon,2021-10-03,4,457
Leon,2021-10-04,8,462
Leon,2021-10-05,2,464
Leon,2021-10-06,3,467
Leon,2021-10-07,6,470
Leon,2021-10-08,1,471
Leon,2021-10-09,3,474
Leon,2021-10-10,4,475
Leon,2021-10-11,2,476
Leon,2021-10-13,2,478
Leon,2021-10-14,5,481
Leon,2021-10-16,1,482
Leon,2021-10-18,1,483
Leon,2021-10-19,2,484
Leon,2021-10-20,2,486
Madriz,2020-03-19,1,0
Madriz,2020-03-21,1,0
Madriz,2020-04-02,2,0
Madriz,2020-04-03,3,1
Madriz,2020-04-04,4,1
Madriz,2020-04-13,1,1
Madriz,2020-04-14,2,1
Madriz,2020-04-28,1,1
Madriz,2020-05-02,1,1
Madriz,2020-05-04,3,1
Madriz,2020-05-09,1,1
Madriz,2020-05-16,1,1
Madriz,2020-05-18,2,2
Madriz,2020-05-21,4,2
Madriz,2020-05-25,2,3
Madriz,2020-05-27,6,5
Madriz,2020-06-01,22,6
Madriz,2020-06-03,5,6
Madriz,2020-06-04,6,6
Madriz,2020-06-05,12,6
Madriz,2020-06-06,4,6
Madriz,2020-06-07,3,6
Madriz,2020-06-08,4,6
Madriz,2020-06-09,9,6
Madriz,2020-06-10,2,6
Madriz,2020-06-11,4,8
Madriz,2020-06-12,12,10
Madriz,2020-06-14,6,10
Madriz,2020-06-15,4,10
Madriz,2020-06-16,17,10
Madriz,2020-06-17,2,10
Madriz,2020-06-19,9,12
Madriz,2020-06-20,11,13
Madriz,2020-06-21,1,14
Madriz,2020-06-22,1,14
Madriz,2020-06-23,15,14
Madriz,2020-06-24,1,15
Madriz,2020-06-26,11,17
Madriz,2020-06-27,4,18
Madriz,2020-06-28,10,20
Madriz,2020-06-29,3,21
Madriz,2020-07-01,1,21
Madriz,2020-07-02,4,21
Madriz,2020-07-03,15,23
Madriz,2020-07-04,1,23
Madriz,2020-07-05,4,23
Madriz,2020-07-06,3,23
Madriz,2020-07-07,2,24
Madriz,2020-07-08,2,25
Madriz,2020-07-09,5,25
Madriz,2020-07-10,3,27
Madriz,2020-07-11,5,31
Madriz,2020-07-13,5,32
Madriz,2020-07-14,2,33
Madriz,2020-07-16,8,37
Madriz,2020-07-17,2,37
Madriz,2020-07-18,3,39
Madriz,2020-07-19,1,39
Madriz,2020-07-20,1,39
Madriz,2020-07-21,2,39
Madriz,2020-07-23,2,39
Madriz,2020-07-24,4,40
Madriz,2020-07-25,7,40
Madriz,2020-07-26,8,40
Madriz,2020-07-28,4,40
Madriz,2020-07-29,2,41
Madriz,2020-07-30,13,45
Madriz,2020-08-01,2,46
Madriz,2020-08-02,8,48
Madriz,2020-08-03,4,48
Madriz,2020-08-05,12,49
Madriz,2020-08-06,10,49
Madriz,2020-08-07,4,49
Madriz,2020-08-08,5,49
Madriz,2020-08-09,3,49
Madriz,2020-08-10,12,50
Madriz,2020-08-11,4,52
Madriz,2020-08-12,3,52
Madriz,2020-08-14,6,53
Madriz,2020-08-15,4,53
Madriz,2020-08-19,8,54
Madriz,2020-08-20,5,55
Madriz,2020-08-21,15,56
Madriz,2020-08-22,2,56
Madriz,2020-08-23,8,56
Madriz,2020-08-25,3,56
Madriz,2020-08-28,1,56
Madriz,2020-08-31,19,57
Madriz,2020-09-01,1,57
Madriz,2020-09-04,6,57
Madriz,2020-09-05,2,57
Madriz,2020-09-06,2,57
Madriz,2020-09-08,1,57
Madriz,2020-09-09,2,57
Madriz,2020-09-10,1,57
Madriz,2020-09-11,1,57
Madriz,2020-09-16,3,58
Madriz,2020-09-17,1,59
Madriz,2020-09-18,2,59
Madriz,2020-09-25,5,60
Madriz,2020-09-30,7,60
Madriz,2020-10-03,3,62
Madriz,2020-10-10,1,63
Madriz,2020-10-11,17,67
Madriz,2020-10-16,2,67
Madriz,2020-10-20,5,67
Madriz,2020-10-28,8,68
Madriz,2020-10-29,3,69
Madriz,2020-10-31,1,69
Madriz,2020-11-03,1,69
Madriz,2020-11-08,5,69
Madriz,2020-11-10,2,69
Madriz,2020-11-11,6,69
Madriz,2020-11-18,1,69
Madriz,2020-11-22,3,69
Madriz,2020-11-25,1,69
Madriz,2020-11-30,2,70
Madriz,2020-12-01,14,70
Madriz,2020-12-03,1,70
Madriz,2020-12-08,4,70
Madriz,2020-12-09,1,70
Madriz,2020-12-11,1,70
Madriz,2020-12-14,2,70
Madriz,2020-12-17,1,70
Madriz,2020-12-24,7,70
Madriz,2021-01-01,2,70
Madriz,2021-01-02,1,70
Madriz,2021-01-04,2,72
Madriz,2021-01-05,2,73
Madriz,2021-01-06,5,73
Madriz,2021-01-07,12,73
Madriz,2021-01-11,5,73
Madriz,2021-01-12,1,73
Madriz,2021-01-15,1,74
Madriz,2021-01-20,3,74
Madriz,2021-01-22,1,74
Madriz,2021-01-27,1,74
Madriz,2021-02-05,2,76
Madriz,2021-02-06,4,76
Madriz,2021-02-11,1,76
Madriz,2021-02-15,1,76
Madriz,2021-03-05,2,77
Madriz,2021-04-12,1,78
Madriz,2021-04-22,5,80
Madriz,2021-04-23,1,81
Madriz,2021-04-25,6,81
Madriz,2021-04-26,1,81
Madriz,2021-05-01,3,81
Madriz,2021-05-05,1,82
Madriz,2021-05-08,9,82
Madriz,2021-05-23,1,82
Madriz,2021-05-24,7,82
Madriz,2021-05-27,2,82
Madriz,2021-05-28,4,82
Madriz,2021-06-04,5,82
Madriz,2021-06-10,8,83
Madriz,2021-06-11,5,84
Madriz,2021-06-12,56,85
Madriz,2021-06-29,4,88
Madriz,2021-06-30,5,92
Madriz,2021-07-01,6,92
Madriz,2021-07-02,1,93
Madriz,2021-07-04,1,93
Madriz,2021-07-05,5,94
Madriz,2021-07-07,37,94
Madriz,2021-07-08,1,94
Madriz,2021-07-11,4,94
Madriz,2021-07-13,1,95
Madriz,2021-07-15,1,97
Madriz,2021-07-16,10,97
Madriz,2021-07-17,5,97
Madriz,2021-07-18,4,97
Madriz,2021-07-28,30,98
Madriz,2021-07-29,7,98
Madriz,2021-07-31,6,99
Madriz,2021-08-04,15,100
Madriz,2021-08-05,24,101
Madriz,2021-08-06,7,101
Madriz,2021-08-07,15,102
Madriz,2021-08-08,1,103
Madriz,2021-08-09,1,104
Madriz,2021-08-10,16,106
Madriz,2021-08-11,15,108
Madriz,2021-08-12,39,113
Madriz,2021-08-13,5,115
Madriz,2021-08-15,43,117
Madriz,2021-08-16,19,117
Madriz,2021-08-17,75,120
Madriz,2021-08-19,26,122
Madriz,2021-08-20,15,122
Madriz,2021-08-22,3,122
Madriz,2021-08-23,30,124
Madriz,2021-08-24,36,128
Madriz,2021-08-26,15,130
Madriz,2021-08-27,25,136
Madriz,2021-08-29,49,141
Madriz,2021-08-30,1,141
Madriz,2021-08-31,98,143
Madriz,2021-09-01,26,148
Madriz,2021-09-02,90,153
Madriz,2021-09-03,149,176
Madriz,2021-09-05,56,178
Madriz,2021-09-06,70,179
Madriz,2021-09-07,47,182
Madriz,2021-09-08,45,194
Madriz,2021-09-10,119,198
Madriz,2021-09-12,89,201
Madriz,2021-09-14,98,212
Madriz,2021-09-15,101,212
Madriz,2021-09-16,86,215
Madriz,2021-09-17,40,215
Madriz,2021-09-18,22,221
Madriz,2021-09-20,1,222
Madriz,2021-09-21,373,234
Madriz,2021-09-22,12,237
Madriz,2021-09-23,121,245
Madriz,2021-09-25,152,245
Madriz,2021-09-26,95,248
Madriz,2021-09-27,127,251
Madriz,2021-09-30,84,255
Madriz,2021-10-01,71,258
Madriz,2021-10-02,1,260
Madriz,2021-10-04,89,262
Madriz,2021-10-05,70,263
Madriz,2021-10-07,67,263
Madriz,2021-10-08,61,264
Madriz,2021-10-10,36,267
Madriz,2021-10-11,29,268
Madriz,2021-10-12,26,269
Madriz,2021-10-14,37,271
Madriz,2021-10-15,31,274
Madriz,2021-10-17,28,275
Managua,2020-03-19,2,0
Managua,2020-03-20,12,0
Managua,2020-03-21,6,0
Managua,2020-03-23,7,0
Managua,2020-03-24,7,0
Managua,2020-03-25,1,0
Managua,2020-03-26,1,0
Managua,2020-03-27,2,0
Managua,2020-03-28,2,0
Managua,2020-03-29,1,0
Managua,2020-03-30,2,0
Managua,2020-03-31,5,0
Managua,2020-04-01,9,0
Managua,2020-04-02,15,0
Managua,2020-04-03,1,0
Managua,2020-04-04,5,0
Managua,2020-04-05,1,0
Managua,2020-04-06,2,0
Managua,2020-04-07,2,0
Managua,2020-04-08,1,0
Managua,2020-04-09,4,0
Managua,2020-04-10,2,0
Managua,2020-04-12,1,0
Managua,2020-04-13,1,0
Managua,2020-04-14,5,0
Managua,2020-04-15,2,1
Managua,2020-04-16,6,2
Managua,2020-04-18,1,2
Managua,2020-04-20,5,2
Managua,2020-04-21,2,2
Managua,2020-04-22,2,2
Managua,2020-04-23,7,3
Managua,2020-04-24,4,4
Managua,2020-04-25,15,7
Managua,2020-04-26,6,10
Managua,2020-04-27,7,11
